Bank Account,Date,Narrative,Debit Amount,Credit Amount,Balance,Categories,Serial
099999123453,05/09/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250905-EMP-GRACE-HIG,2449.85,,100700.83,PAYROLL,PAYNET-PAY-20250905-EMP-GRACE-HIG
099999123453,05/09/2025,PAYROLL NET WAGE Ben Builder PAY-20250905-EMP-BEN-BUILDER,980.10,,103150.68,PAYROLL,PAYNET-PAY-20250905-EMP-BEN-BUILDER
099999123453,05/09/2025,PAYROLL NET WAGE Amara Engineer PAY-20250905-EMP-AMARA-ENGINEER,1326.77,,104130.78,PAYROLL,PAYNET-PAY-20250905-EMP-AMARA-ENGINEER
099999123453,05/09/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250905-EMP-NINA-SALES,605.00,,105457.55,PAYROLL_TAX,PAYG-PAY-20250905-EMP-NINA-SALES
099999123453,05/09/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250905-EMP-GRACE-HIG,1204.00,,106062.55,PAYROLL_TAX,PAYG-PAY-20250905-EMP-GRACE-HIG
099999123453,05/09/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250905-EMP-BEN-BUILDER,211.00,,107266.55,PAYROLL_TAX,PAYG-PAY-20250905-EMP-BEN-BUILDER
099999123453,05/09/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250905-EMP-AMARA-ENGINEER,404.00,,107477.55,PAYROLL_TAX,PAYG-PAY-20250905-EMP-AMARA-ENGINEER
099999123453,03/09/2025,WITHDRAWAL-OSKO PAYMENT Bank BANKFEE-202508,35.00,,107881.55,PAYMENT,BTP-000008
099999123453,29/08/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250829-EMP-NINA-SALES,128.63,,107916.55,SUPER,SUPER-PAY-20250829-EMP-NINA-SALES
099999123453,29/08/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250829-EMP-GRACE-HIG,438.46,,108045.18,SUPER,SUPER-PAY-20250829-EMP-GRACE-HIG
099999123453,29/08/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250829-EMP-BEN-BUILDER,140.65,,108483.64,SUPER,SUPER-PAY-20250829-EMP-BEN-BUILDER
099999123453,29/08/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250829-EMP-AMARA-ENGINEER,207.69,,108624.29,SUPER,SUPER-PAY-20250829-EMP-AMARA-ENGINEER
099999123453,29/08/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250829-EMP-NINA-SALES,896.90,,108831.98,PAYROLL,PAYNET-PAY-20250829-EMP-NINA-SALES
099999123453,29/08/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250829-EMP-GRACE-HIG,2449.85,,109728.88,PAYROLL,PAYNET-PAY-20250829-EMP-GRACE-HIG
099999123453,29/08/2025,PAYROLL NET WAGE Ben Builder PAY-20250829-EMP-BEN-BUILDER,966.10,,112178.73,PAYROLL,PAYNET-PAY-20250829-EMP-BEN-BUILDER
099999123453,29/08/2025,PAYROLL NET WAGE Amara Engineer PAY-20250829-EMP-AMARA-ENGINEER,1326.77,,113144.83,PAYROLL,PAYNET-PAY-20250829-EMP-AMARA-ENGINEER
099999123453,29/08/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250829-EMP-NINA-SALES,175.00,,114471.60,PAYROLL_TAX,PAYG-PAY-20250829-EMP-NINA-SALES
099999123453,29/08/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250829-EMP-GRACE-HIG,1204.00,,114646.60,PAYROLL_TAX,PAYG-PAY-20250829-EMP-GRACE-HIG
099999123453,29/08/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250829-EMP-BEN-BUILDER,206.00,,115850.60,PAYROLL_TAX,PAYG-PAY-20250829-EMP-BEN-BUILDER
099999123453,29/08/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250829-EMP-AMARA-ENGINEER,404.00,,116056.60,PAYROLL_TAX,PAYG-PAY-20250829-EMP-AMARA-ENGINEER
099999123453,25/08/2025,WITHDRAWAL-OSKO PAYMENT Liam Surveying Contractors Pty Ltd CONTRACT-202508,3520.00,,116460.60,PAYMENT,BTP-000007
099999123453,22/08/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250822-EMP-NINA-SALES,128.63,,119980.60,SUPER,SUPER-PAY-20250822-EMP-NINA-SALES
099999123453,22/08/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250822-EMP-GRACE-HIG,438.46,,120109.23,SUPER,SUPER-PAY-20250822-EMP-GRACE-HIG
099999123453,22/08/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250822-EMP-BEN-BUILDER,140.65,,120547.69,SUPER,SUPER-PAY-20250822-EMP-BEN-BUILDER
099999123453,22/08/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250822-EMP-AMARA-ENGINEER,207.69,,120688.34,SUPER,SUPER-PAY-20250822-EMP-AMARA-ENGINEER
099999123453,22/08/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250822-EMP-NINA-SALES,896.90,,120896.03,PAYROLL,PAYNET-PAY-20250822-EMP-NINA-SALES
099999123453,22/08/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250822-EMP-GRACE-HIG,2449.85,,121792.93,PAYROLL,PAYNET-PAY-20250822-EMP-GRACE-HIG
099999123453,22/08/2025,PAYROLL NET WAGE Ben Builder PAY-20250822-EMP-BEN-BUILDER,966.10,,124242.78,PAYROLL,PAYNET-PAY-20250822-EMP-BEN-BUILDER
099999123453,22/08/2025,PAYROLL NET WAGE Amara Engineer PAY-20250822-EMP-AMARA-ENGINEER,1326.77,,125208.88,PAYROLL,PAYNET-PAY-20250822-EMP-AMARA-ENGINEER
099999123453,22/08/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250822-EMP-NINA-SALES,175.00,,126535.65,PAYROLL_TAX,PAYG-PAY-20250822-EMP-NINA-SALES
099999123453,22/08/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250822-EMP-GRACE-HIG,1204.00,,126710.65,PAYROLL_TAX,PAYG-PAY-20250822-EMP-GRACE-HIG
099999123453,22/08/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250822-EMP-BEN-BUILDER,206.00,,127914.65,PAYROLL_TAX,PAYG-PAY-20250822-EMP-BEN-BUILDER
099999123453,22/08/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250822-EMP-AMARA-ENGINEER,404.00,,128120.65,PAYROLL_TAX,PAYG-PAY-20250822-EMP-AMARA-ENGINEER
099999123453,22/08/2025,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202508,1595.00,,128524.65,PAYMENT,BTP-000006
099999123453,18/08/2025,DEPOSIT OSKO PAYMENT Project Client C INV-002,,84150.00,130119.65,DEP,BTR-000002
099999123453,16/08/2025,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202508,10120.00,,45969.65,PAYMENT,BTP-000005
099999123453,15/08/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250815-EMP-NINA-SALES,128.63,,56089.65,SUPER,SUPER-PAY-20250815-EMP-NINA-SALES
099999123453,15/08/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250815-EMP-GRACE-HIG,438.46,,56218.28,SUPER,SUPER-PAY-20250815-EMP-GRACE-HIG
099999123453,15/08/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250815-EMP-BEN-BUILDER,140.65,,56656.74,SUPER,SUPER-PAY-20250815-EMP-BEN-BUILDER
099999123453,15/08/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250815-EMP-AMARA-ENGINEER,207.69,,56797.39,SUPER,SUPER-PAY-20250815-EMP-AMARA-ENGINEER
099999123453,15/08/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250815-EMP-NINA-SALES,896.90,,57005.08,PAYROLL,PAYNET-PAY-20250815-EMP-NINA-SALES
099999123453,15/08/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250815-EMP-GRACE-HIG,2449.85,,57901.98,PAYROLL,PAYNET-PAY-20250815-EMP-GRACE-HIG
099999123453,15/08/2025,PAYROLL NET WAGE Ben Builder PAY-20250815-EMP-BEN-BUILDER,966.10,,60351.83,PAYROLL,PAYNET-PAY-20250815-EMP-BEN-BUILDER
099999123453,15/08/2025,PAYROLL NET WAGE Amara Engineer PAY-20250815-EMP-AMARA-ENGINEER,1326.77,,61317.93,PAYROLL,PAYNET-PAY-20250815-EMP-AMARA-ENGINEER
099999123453,15/08/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250815-EMP-NINA-SALES,175.00,,62644.70,PAYROLL_TAX,PAYG-PAY-20250815-EMP-NINA-SALES
099999123453,15/08/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250815-EMP-GRACE-HIG,1204.00,,62819.70,PAYROLL_TAX,PAYG-PAY-20250815-EMP-GRACE-HIG
099999123453,15/08/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250815-EMP-BEN-BUILDER,206.00,,64023.70,PAYROLL_TAX,PAYG-PAY-20250815-EMP-BEN-BUILDER
099999123453,15/08/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250815-EMP-AMARA-ENGINEER,404.00,,64229.70,PAYROLL_TAX,PAYG-PAY-20250815-EMP-AMARA-ENGINEER
099999123453,08/08/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250808-EMP-NINA-SALES,128.63,,64633.70,SUPER,SUPER-PAY-20250808-EMP-NINA-SALES
099999123453,08/08/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250808-EMP-GRACE-HIG,438.46,,64762.33,SUPER,SUPER-PAY-20250808-EMP-GRACE-HIG
099999123453,08/08/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250808-EMP-BEN-BUILDER,140.65,,65200.79,SUPER,SUPER-PAY-20250808-EMP-BEN-BUILDER
099999123453,08/08/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250808-EMP-AMARA-ENGINEER,207.69,,65341.44,SUPER,SUPER-PAY-20250808-EMP-AMARA-ENGINEER
099999123453,08/08/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250808-EMP-NINA-SALES,896.90,,65549.13,PAYROLL,PAYNET-PAY-20250808-EMP-NINA-SALES
099999123453,08/08/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250808-EMP-GRACE-HIG,2449.85,,66446.03,PAYROLL,PAYNET-PAY-20250808-EMP-GRACE-HIG
099999123453,08/08/2025,PAYROLL NET WAGE Ben Builder PAY-20250808-EMP-BEN-BUILDER,966.10,,68895.88,PAYROLL,PAYNET-PAY-20250808-EMP-BEN-BUILDER
099999123453,08/08/2025,PAYROLL NET WAGE Amara Engineer PAY-20250808-EMP-AMARA-ENGINEER,1326.77,,69861.98,PAYROLL,PAYNET-PAY-20250808-EMP-AMARA-ENGINEER
099999123453,08/08/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250808-EMP-NINA-SALES,175.00,,71188.75,PAYROLL_TAX,PAYG-PAY-20250808-EMP-NINA-SALES
099999123453,08/08/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250808-EMP-GRACE-HIG,1204.00,,71363.75,PAYROLL_TAX,PAYG-PAY-20250808-EMP-GRACE-HIG
099999123453,08/08/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250808-EMP-BEN-BUILDER,206.00,,72567.75,PAYROLL_TAX,PAYG-PAY-20250808-EMP-BEN-BUILDER
099999123453,08/08/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250808-EMP-AMARA-ENGINEER,404.00,,72773.75,PAYROLL_TAX,PAYG-PAY-20250808-EMP-AMARA-ENGINEER
099999123453,03/08/2025,WITHDRAWAL-OSKO PAYMENT Bank BANKFEE-202507,35.00,,73177.75,PAYMENT,BTP-000004
099999123453,01/08/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250801-EMP-NINA-SALES,272.63,,73212.75,SUPER,SUPER-PAY-20250801-EMP-NINA-SALES
099999123453,01/08/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250801-EMP-GRACE-HIG,438.46,,73485.38,SUPER,SUPER-PAY-20250801-EMP-GRACE-HIG
099999123453,01/08/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250801-EMP-BEN-BUILDER,140.65,,73923.84,SUPER,SUPER-PAY-20250801-EMP-BEN-BUILDER
099999123453,01/08/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250801-EMP-AMARA-ENGINEER,207.69,,74064.49,SUPER,SUPER-PAY-20250801-EMP-AMARA-ENGINEER
099999123453,01/08/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250801-EMP-NINA-SALES,1666.90,,74272.18,PAYROLL,PAYNET-PAY-20250801-EMP-NINA-SALES
099999123453,01/08/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250801-EMP-GRACE-HIG,2449.85,,75939.08,PAYROLL,PAYNET-PAY-20250801-EMP-GRACE-HIG
099999123453,01/08/2025,PAYROLL NET WAGE Ben Builder PAY-20250801-EMP-BEN-BUILDER,980.10,,78388.93,PAYROLL,PAYNET-PAY-20250801-EMP-BEN-BUILDER
099999123453,01/08/2025,PAYROLL NET WAGE Amara Engineer PAY-20250801-EMP-AMARA-ENGINEER,1326.77,,79369.03,PAYROLL,PAYNET-PAY-20250801-EMP-AMARA-ENGINEER
099999123453,01/08/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250801-EMP-NINA-SALES,605.00,,80695.80,PAYROLL_TAX,PAYG-PAY-20250801-EMP-NINA-SALES
099999123453,01/08/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250801-EMP-GRACE-HIG,1204.00,,81300.80,PAYROLL_TAX,PAYG-PAY-20250801-EMP-GRACE-HIG
099999123453,01/08/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250801-EMP-BEN-BUILDER,211.00,,82504.80,PAYROLL_TAX,PAYG-PAY-20250801-EMP-BEN-BUILDER
099999123453,01/08/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250801-EMP-AMARA-ENGINEER,404.00,,82715.80,PAYROLL_TAX,PAYG-PAY-20250801-EMP-AMARA-ENGINEER
099999123453,25/07/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250725-EMP-NINA-SALES,128.63,,83119.80,SUPER,SUPER-PAY-20250725-EMP-NINA-SALES
099999123453,25/07/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250725-EMP-GRACE-HIG,438.46,,83248.43,SUPER,SUPER-PAY-20250725-EMP-GRACE-HIG
099999123453,25/07/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250725-EMP-BEN-BUILDER,140.65,,83686.89,SUPER,SUPER-PAY-20250725-EMP-BEN-BUILDER
099999123453,25/07/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250725-EMP-AMARA-ENGINEER,207.69,,83827.54,SUPER,SUPER-PAY-20250725-EMP-AMARA-ENGINEER
099999123453,25/07/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250725-EMP-NINA-SALES,896.90,,84035.23,PAYROLL,PAYNET-PAY-20250725-EMP-NINA-SALES
099999123453,25/07/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250725-EMP-GRACE-HIG,2449.85,,84932.13,PAYROLL,PAYNET-PAY-20250725-EMP-GRACE-HIG
099999123453,25/07/2025,PAYROLL NET WAGE Ben Builder PAY-20250725-EMP-BEN-BUILDER,966.10,,87381.98,PAYROLL,PAYNET-PAY-20250725-EMP-BEN-BUILDER
099999123453,25/07/2025,PAYROLL NET WAGE Amara Engineer PAY-20250725-EMP-AMARA-ENGINEER,1326.77,,88348.08,PAYROLL,PAYNET-PAY-20250725-EMP-AMARA-ENGINEER
099999123453,25/07/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250725-EMP-NINA-SALES,175.00,,89674.85,PAYROLL_TAX,PAYG-PAY-20250725-EMP-NINA-SALES
099999123453,25/07/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250725-EMP-GRACE-HIG,1204.00,,89849.85,PAYROLL_TAX,PAYG-PAY-20250725-EMP-GRACE-HIG
099999123453,25/07/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250725-EMP-BEN-BUILDER,206.00,,91053.85,PAYROLL_TAX,PAYG-PAY-20250725-EMP-BEN-BUILDER
099999123453,25/07/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250725-EMP-AMARA-ENGINEER,404.00,,91259.85,PAYROLL_TAX,PAYG-PAY-20250725-EMP-AMARA-ENGINEER
099999123453,25/07/2025,WITHDRAWAL-OSKO PAYMENT Liam Surveying Contractors Pty Ltd CONTRACT-202507,3520.00,,91663.85,PAYMENT,BTP-000003
099999123453,22/07/2025,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202507,1595.00,,95183.85,PAYMENT,BTP-000002
099999123453,18/07/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250718-EMP-NINA-SALES,128.63,,96778.85,SUPER,SUPER-PAY-20250718-EMP-NINA-SALES
099999123453,18/07/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250718-EMP-GRACE-HIG,438.46,,96907.48,SUPER,SUPER-PAY-20250718-EMP-GRACE-HIG
099999123453,18/07/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250718-EMP-BEN-BUILDER,140.65,,97345.94,SUPER,SUPER-PAY-20250718-EMP-BEN-BUILDER
099999123453,18/07/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250718-EMP-AMARA-ENGINEER,207.69,,97486.59,SUPER,SUPER-PAY-20250718-EMP-AMARA-ENGINEER
099999123453,18/07/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250718-EMP-NINA-SALES,896.90,,97694.28,PAYROLL,PAYNET-PAY-20250718-EMP-NINA-SALES
099999123453,18/07/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250718-EMP-GRACE-HIG,2449.85,,98591.18,PAYROLL,PAYNET-PAY-20250718-EMP-GRACE-HIG
099999123453,18/07/2025,PAYROLL NET WAGE Ben Builder PAY-20250718-EMP-BEN-BUILDER,966.10,,101041.03,PAYROLL,PAYNET-PAY-20250718-EMP-BEN-BUILDER
099999123453,18/07/2025,PAYROLL NET WAGE Amara Engineer PAY-20250718-EMP-AMARA-ENGINEER,1326.77,,102007.13,PAYROLL,PAYNET-PAY-20250718-EMP-AMARA-ENGINEER
099999123453,18/07/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250718-EMP-NINA-SALES,175.00,,103333.90,PAYROLL_TAX,PAYG-PAY-20250718-EMP-NINA-SALES
099999123453,18/07/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250718-EMP-GRACE-HIG,1204.00,,103508.90,PAYROLL_TAX,PAYG-PAY-20250718-EMP-GRACE-HIG
099999123453,18/07/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250718-EMP-BEN-BUILDER,206.00,,104712.90,PAYROLL_TAX,PAYG-PAY-20250718-EMP-BEN-BUILDER
099999123453,18/07/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250718-EMP-AMARA-ENGINEER,404.00,,104918.90,PAYROLL_TAX,PAYG-PAY-20250718-EMP-AMARA-ENGINEER
099999123453,18/07/2025,DEPOSIT OSKO PAYMENT Project Client B INV-001,,83875.00,105322.90,DEP,BTR-000001
099999123453,16/07/2025,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202507,10120.00,,21447.90,PAYMENT,BTP-000001
099999123453,11/07/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250711-EMP-NINA-SALES,128.63,,31567.90,SUPER,SUPER-PAY-20250711-EMP-NINA-SALES
099999123453,11/07/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250711-EMP-GRACE-HIG,438.46,,31696.53,SUPER,SUPER-PAY-20250711-EMP-GRACE-HIG
099999123453,11/07/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250711-EMP-BEN-BUILDER,140.65,,32134.99,SUPER,SUPER-PAY-20250711-EMP-BEN-BUILDER
099999123453,11/07/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250711-EMP-AMARA-ENGINEER,207.69,,32275.64,SUPER,SUPER-PAY-20250711-EMP-AMARA-ENGINEER
099999123453,11/07/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250711-EMP-NINA-SALES,896.90,,32483.33,PAYROLL,PAYNET-PAY-20250711-EMP-NINA-SALES
099999123453,11/07/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250711-EMP-GRACE-HIG,2449.85,,33380.23,PAYROLL,PAYNET-PAY-20250711-EMP-GRACE-HIG
099999123453,11/07/2025,PAYROLL NET WAGE Ben Builder PAY-20250711-EMP-BEN-BUILDER,966.10,,35830.08,PAYROLL,PAYNET-PAY-20250711-EMP-BEN-BUILDER
099999123453,11/07/2025,PAYROLL NET WAGE Amara Engineer PAY-20250711-EMP-AMARA-ENGINEER,1326.77,,36796.18,PAYROLL,PAYNET-PAY-20250711-EMP-AMARA-ENGINEER
099999123453,11/07/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250711-EMP-NINA-SALES,175.00,,38122.95,PAYROLL_TAX,PAYG-PAY-20250711-EMP-NINA-SALES
099999123453,11/07/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250711-EMP-GRACE-HIG,1204.00,,38297.95,PAYROLL_TAX,PAYG-PAY-20250711-EMP-GRACE-HIG
099999123453,11/07/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250711-EMP-BEN-BUILDER,206.00,,39501.95,PAYROLL_TAX,PAYG-PAY-20250711-EMP-BEN-BUILDER
099999123453,11/07/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250711-EMP-AMARA-ENGINEER,404.00,,39707.95,PAYROLL_TAX,PAYG-PAY-20250711-EMP-AMARA-ENGINEER
099999123453,04/07/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250704-EMP-NINA-SALES,272.63,,40111.95,SUPER,SUPER-PAY-20250704-EMP-NINA-SALES
099999123453,04/07/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250704-EMP-GRACE-HIG,438.46,,40384.58,SUPER,SUPER-PAY-20250704-EMP-GRACE-HIG
099999123453,04/07/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250704-EMP-BEN-BUILDER,140.65,,40823.04,SUPER,SUPER-PAY-20250704-EMP-BEN-BUILDER
099999123453,04/07/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250704-EMP-AMARA-ENGINEER,207.69,,40963.69,SUPER,SUPER-PAY-20250704-EMP-AMARA-ENGINEER
099999123453,04/07/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250704-EMP-NINA-SALES,1666.90,,41171.38,PAYROLL,PAYNET-PAY-20250704-EMP-NINA-SALES
099999123453,04/07/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250704-EMP-GRACE-HIG,2449.85,,42838.28,PAYROLL,PAYNET-PAY-20250704-EMP-GRACE-HIG
099999123453,04/07/2025,PAYROLL NET WAGE Ben Builder PAY-20250704-EMP-BEN-BUILDER,966.10,,45288.13,PAYROLL,PAYNET-PAY-20250704-EMP-BEN-BUILDER
099999123453,04/07/2025,PAYROLL NET WAGE Amara Engineer PAY-20250704-EMP-AMARA-ENGINEER,1326.77,,46254.23,PAYROLL,PAYNET-PAY-20250704-EMP-AMARA-ENGINEER
099999123453,04/07/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250704-EMP-NINA-SALES,605.00,,47581.00,PAYROLL_TAX,PAYG-PAY-20250704-EMP-NINA-SALES
099999123453,04/07/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250704-EMP-GRACE-HIG,1204.00,,48186.00,PAYROLL_TAX,PAYG-PAY-20250704-EMP-GRACE-HIG
099999123453,04/07/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250704-EMP-BEN-BUILDER,206.00,,49390.00,PAYROLL_TAX,PAYG-PAY-20250704-EMP-BEN-BUILDER
099999123453,04/07/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250704-EMP-AMARA-ENGINEER,404.00,,49596.00,PAYROLL_TAX,PAYG-PAY-20250704-EMP-AMARA-ENGINEER
